video_path,binary_label,type_label
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g23_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g23_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g23_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g23_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g24_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g24_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g24_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g24_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g24_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g24_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g24_c07.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g25_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g25_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g25_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g25_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g25_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g25_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\BrushingTeeth\v_BrushingTeeth_g25_c07.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g01_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g01_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g01_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g01_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g01_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g02_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g02_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g02_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g02_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g03_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g03_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g03_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g03_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g03_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g03_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g04_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g04_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g04_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g04_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g04_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g05_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g05_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g05_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g05_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g06_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g06_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g06_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g06_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g07_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g07_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g07_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g07_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g07_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g08_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g08_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g08_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g08_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g09_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g09_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g09_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g09_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g10_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g10_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g10_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g10_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g11_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g11_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g11_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g11_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g12_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g12_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g12_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g12_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g12_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g12_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g12_c07.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g13_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g13_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g13_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g13_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g14_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g14_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g14_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g14_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g14_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g14_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g15_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g15_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g15_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g15_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g16_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g16_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g16_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g16_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g17_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g17_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g17_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g17_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g18_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g18_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g18_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g18_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g19_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g19_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g19_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g19_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g20_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g20_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g20_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g20_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g20_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g20_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g21_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g21_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g21_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g21_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g22_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g22_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g22_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g22_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g23_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g23_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g23_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g23_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g24_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g24_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g24_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g24_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g25_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g25_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g25_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CleanAndJerk\v_CleanAndJerk_g25_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g01_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g01_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g01_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g01_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g01_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g01_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g02_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g02_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g02_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g02_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g03_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g03_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g03_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g03_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g03_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g04_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g04_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g04_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g04_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g05_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g05_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g05_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g05_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g05_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g05_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g05_c07.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g06_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g06_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g06_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g06_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g06_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g06_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g06_c07.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g07_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g07_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g07_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g07_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g07_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g07_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g08_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g08_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g08_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g08_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g09_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g09_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g09_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g09_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g09_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g09_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g10_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g10_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g10_c03.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g10_c04.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g10_c05.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g10_c06.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g10_c07.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g11_c01.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g11_c02.avi,0,-1
C:\Users\shrit\Desktop\Ml_Projects\HackTheNest\UCF101\UCF-101\CliffDiving\v_CliffDiving_g11_c03.avi,0,-1
